time,wall_distance,desired_velocity,actual_velocity,desired_heading,control_variable
5.37,0.99,3.33,0.0,-2.0,-0.4
5.38,0.99,2.92,0.0,-2.0,-0.4
5.39,0.99,2.5,0.0,-2.0,-0.4
5.4,0.99,2.08,0.0,-2.0,-0.4
5.41,0.99,1.67,0.0,-2.0,-0.4
5.42,0.99,1.25,0.0,-2.0,-0.4
5.43,0.99,0.83,0.0,-2.0,-0.4
5.44,0.99,0.42,0.0,-2.0,-0.4
5.45,0.99,0.0,0.0,-2.0,-0.4
5.46,0.99,0.63,0.0,-2.0,-0.4
5.47,0.99,1.25,0.0,-2.0,-0.4
5.48,0.99,1.88,0.0,-2.0,-0.4
5.49,0.99,2.5,0.0,-2.0,-0.4
5.5,0.99,3.13,0.0,-2.0,-0.4
5.51,0.99,3.75,0.0,-2.0,-0.4
5.52,0.99,4.38,0.0,-2.0,-0.4
5.53,0.99,5.0,0.0,-2.0,-0.4
5.54,0.99,0.0,0.0,-2.0,-0.4
5.55,0.99,0.0,0.0,-2.0,-0.4
5.56,0.99,0.0,0.0,-2.0,-0.4
5.57,0.99,0.0,0.0,-2.0,-0.4
5.58,0.99,0.0,0.0,-2.0,-0.4
5.59,1.0,0.0,0.0,-2.0,-0.4
5.6,1.0,0.0,0.0,-2.0,-0.4
5.61,1.0,0.0,0.0,-2.0,-0.4
5.62,1.0,0.0,0.0,-2.0,-0.4
5.63,1.0,0.0,0.0,-2.0,-0.4
5.64,1.0,0.0,0.0,-2.0,-0.4
5.65,1.0,0.0,0.0,-2.0,-0.4
5.66,1.0,0.0,0.0,-2.0,-0.4
5.67,1.0,0.0,0.0,-2.0,-0.4
5.68,1.0,0.38,0.0,-2.0,-0.4
5.69,1.0,0.77,0.0,-2.0,-0.4
5.7,1.0,1.15,0.0,-2.0,-0.4
5.71,1.0,1.54,0.0,-2.0,-0.4
5.72,1.0,1.92,0.0,-2.0,-0.4
5.73,1.0,2.31,0.0,-2.0,-0.4
5.74,1.0,2.69,0.0,-2.0,-0.4
5.75,1.0,3.08,0.0,-2.0,-0.4
5.76,1.0,3.46,0.0,-2.0,-0.4
5.77,1.01,3.85,0.0,-2.0,-0.4
5.78,1.01,4.23,0.0,-2.0,-0.4
5.79,1.01,4.62,0.0,-2.0,-0.4
5.8,1.01,5.0,0.0,-2.0,-0.4
5.81,1.01,4.58,0.0,-2.0,-0.4
5.82,1.01,4.17,0.0,-2.0,-0.4
5.83,1.01,3.75,0.0,-2.0,-0.4
5.84,1.01,3.33,0.0,-2.0,-0.4
5.85,1.01,2.92,0.0,-2.0,-0.4
5.86,1.01,2.5,0.0,-2.0,-0.4
5.87,1.01,2.08,0.0,-2.0,-0.4
5.88,1.01,1.67,0.0,-2.0,-0.4
5.89,1.01,1.25,0.0,-2.0,-0.4
5.9,1.01,0.83,0.0,-2.0,-0.4
5.91,1.01,0.42,0.0,-2.0,-0.4
5.92,1.01,0.0,0.0,-2.0,-0.4
5.93,1.01,0.0,0.0,-2.0,-0.4
5.94,1.01,0.0,0.0,-2.0,-0.4
5.95,1.01,0.0,0.0,-2.0,-0.4
5.96,1.01,0.26,0.0,-2.0,-0.4
5.97,1.0,0.53,0.0,-2.0,-0.4
5.98,1.0,0.79,0.0,-2.0,-0.4
5.99,1.0,1.05,0.0,-2.0,-0.4
6.0,1.0,1.32,0.0,-2.0,-0.4
6.01,1.0,1.58,0.0,-2.0,-0.4
6.02,1.0,1.84,0.0,-2.0,-0.4
6.03,1.0,2.11,0.0,-2.0,-0.4
6.04,1.0,2.37,0.0,-2.0,-0.4
6.05,1.0,2.63,0.0,-2.0,-0.4
6.06,1.0,2.89,0.0,-2.0,-0.4
6.07,1.0,3.16,0.0,-2.0,-0.4
6.08,1.0,3.42,0.0,-2.0,-0.4
6.09,1.0,3.68,0.0,-2.0,-0.4
6.1,1.0,3.95,0.0,-2.0,-0.4
6.11,1.0,4.21,0.0,-2.0,-0.4
6.12,1.0,4.47,0.0,-2.0,-0.4
6.13,1.0,4.74,0.0,-2.0,-0.4
6.14,1.0,5.0,0.0,-2.0,-0.4
6.15,1.0,2.5,0.0,-2.0,-0.4
6.16,1.0,0.0,0.0,-2.0,-0.4
6.17,1.0,0.0,0.0,-2.0,-0.4
6.18,1.0,0.0,0.0,-2.0,-0.4
6.19,1.0,0.0,0.0,-2.0,-0.4
6.2,1.0,0.0,0.0,-2.0,-0.4
6.21,1.0,0.0,0.0,-2.0,-0.4
6.22,1.0,0.0,0.0,-2.0,-0.4
6.23,1.0,0.0,0.0,-2.0,-0.4
6.24,1.0,0.0,0.0,-2.0,-0.4
6.25,1.0,0.0,0.0,-2.0,-0.4
6.26,1.0,0.0,0.0,-2.0,-0.4
6.27,1.0,0.0,0.0,-2.0,-0.4
6.28,1.0,0.0,0.0,-2.0,-0.4
6.29,1.0,0.0,0.0,-2.0,-0.4
6.3,1.0,0.0,0.0,-2.0,-0.4
6.31,1.0,0.0,0.0,-2.0,-0.4
6.32,1.0,0.0,0.0,-2.0,-0.4
6.33,1.0,0.0,0.0,-2.0,-0.4
6.34,1.0,0.0,0.0,-2.0,-0.4
6.35,1.0,0.0,0.0,-2.0,-0.4
6.36,1.0,0.0,0.0,-2.0,-0.4
6.37,1.0,0.0,0.0,-2.0,-0.4
6.38,1.0,0.0,0.0,-2.0,-0.4
6.39,1.0,0.0,0.0,-2.0,-0.4
6.4,1.0,0.13,0.0,-2.0,-0.4
6.41,1.0,0.26,0.0,-2.0,-0.4
6.42,1.0,0.39,0.0,-2.0,-0.4
6.43,1.0,0.53,0.0,-2.0,-0.4
6.44,1.0,0.66,0.0,-2.0,-0.4
6.45,1.0,0.79,0.0,-2.0,-0.4
6.46,1.0,0.92,0.0,-2.0,-0.4
6.47,1.0,1.05,0.0,-2.0,-0.4
6.48,1.0,1.18,0.0,-2.0,-0.4
6.49,1.0,1.32,0.0,-2.0,-0.4
6.5,1.0,1.45,0.0,-2.0,-0.4
6.51,1.0,1.58,0.0,-2.0,-0.4
6.52,1.0,1.71,0.0,-2.0,-0.4
6.53,1.0,1.84,0.0,-2.0,-0.4
6.54,1.0,1.97,0.0,-2.0,-0.4
6.55,1.0,2.11,0.0,-2.0,-0.4
6.56,1.0,2.24,0.0,-2.0,-0.4
6.57,1.0,2.37,0.0,-2.0,-0.4
6.58,1.0,2.5,0.0,-2.0,-0.4
6.59,1.0,2.63,0.0,-2.0,-0.4
6.6,1.0,2.76,0.0,-2.0,-0.4
6.61,1.0,2.89,0.0,-2.0,-0.4
6.62,1.0,3.03,0.0,-2.0,-0.4
6.63,1.0,3.16,0.0,-2.0,-0.4
6.64,1.0,3.29,0.0,-2.0,-0.4
6.65,1.0,3.42,0.0,-2.0,-0.4
6.66,1.0,3.55,0.0,-2.0,-0.4
6.67,1.0,3.68,0.0,-2.0,-0.4
6.68,1.0,3.82,0.0,-2.0,-0.4
6.69,1.0,3.95,0.0,-2.0,-0.4
6.7,1.0,4.08,0.0,-2.0,-0.4
6.71,1.0,4.21,0.0,-2.0,-0.4
6.72,1.0,4.34,0.0,-2.0,-0.4
6.73,1.0,4.47,0.0,-2.0,-0.4
6.74,1.0,4.61,0.0,-2.0,-0.4
6.75,1.0,4.74,0.0,-2.0,-0.4
6.76,1.0,4.87,0.0,-2.0,-0.4
6.77,1.0,5.0,0.0,-2.0,-0.4
6.78,1.0,4.75,0.0,-2.0,-0.4
6.79,1.0,4.5,0.0,-2.0,-0.4
6.8,1.0,4.25,0.0,-2.0,-0.4
6.81,1.0,4.0,0.0,-2.0,-0.4
6.82,1.0,3.75,0.0,-2.0,-0.4
6.83,1.0,3.5,0.0,-2.0,-0.4
6.84,1.0,3.25,0.0,-2.0,-0.4
6.85,1.0,3.0,0.0,-2.0,-0.4
6.86,1.0,2.75,0.0,-2.0,-0.4
6.87,1.0,2.5,0.0,-2.0,-0.4
6.88,1.0,2.25,0.0,-2.0,-0.4
6.89,1.0,2.0,0.0,-2.0,-0.4
6.9,1.0,1.75,0.0,-2.0,-0.4
6.91,1.0,1.5,0.0,-2.0,-0.4
6.92,1.0,1.25,0.0,-2.0,-0.4
6.93,1.0,1.0,0.0,-2.0,-0.4
6.94,1.0,0.75,0.0,-2.0,-0.4
6.95,1.0,0.5,0.0,-2.0,-0.4
6.96,1.0,0.25,0.0,-2.0,-0.4
6.97,1.0,0.0,0.0,-2.0,-0.4
6.98,1.0,0.0,0.0,-2.0,-0.4
6.99,1.0,0.0,0.0,-2.0,-0.4
7.0,1.0,0.0,0.0,-2.0,-0.4
7.01,1.0,0.0,0.0,-2.0,-0.4
7.02,1.0,0.0,0.0,-2.0,-0.4
7.03,1.0,0.0,0.0,-2.0,-0.4
7.04,1.0,0.0,0.0,-2.0,-0.4
7.05,1.0,0.0,0.0,-2.0,-0.4
7.06,1.0,0.0,0.0,-2.0,-0.4
7.07,1.0,0.0,0.0,-2.0,-0.4
7.08,1.0,0.0,0.0,-2.0,-0.4
7.09,1.0,0.0,0.0,-2.0,-0.4
7.1,1.0,0.0,0.0,-2.0,-0.4
7.11,1.0,0.0,0.0,-2.0,-0.4
7.12,1.0,0.0,0.0,-2.0,-0.4
7.13,1.0,0.0,0.0,-2.0,-0.4
7.14,1.0,0.0,0.0,-2.0,-0.4
7.15,1.0,0.0,0.0,-2.0,-0.4
7.16,1.0,0.0,0.0,-2.0,-0.4
7.17,1.0,0.0,0.0,-2.0,-0.4
7.18,1.0,0.0,0.0,-2.0,-0.4
7.19,1.0,0.0,0.0,-2.0,-0.4
7.2,1.0,0.0,0.0,-2.0,-0.4
7.21,1.0,0.0,0.0,-2.0,-0.4
7.22,1.0,0.0,0.0,-2.0,-0.4
7.23,1.0,0.0,0.0,-2.0,-0.4
7.24,1.0,0.0,0.0,-2.0,-0.4
7.25,1.0,0.0,0.0,-2.0,-0.4
7.26,1.0,0.0,0.0,-2.0,-0.4
7.27,1.0,0.0,0.0,-2.0,-0.4
7.28,1.0,0.0,0.0,-2.0,-0.4
7.29,1.0,0.0,0.0,-2.0,-0.4
7.3,1.0,0.0,0.0,-2.0,-0.4
7.31,1.0,0.0,0.0,-2.0,-0.4
7.32,1.0,0.0,0.0,-2.0,-0.4
7.33,1.0,0.0,0.0,-2.0,-0.4
7.34,1.0,0.0,0.0,-2.0,-0.4
7.35,1.0,0.0,0.0,-2.0,-0.4
7.36,1.0,0.0,0.0,-2.0,-0.4
7.37,1.0,0.0,0.0,-2.0,-0.4
7.38,1.0,0.0,0.0,-2.0,-0.4
7.39,1.0,0.0,0.0,-2.0,-0.4
7.4,1.0,0.0,0.0,-2.0,-0.4
7.41,1.01,0.0,0.0,-2.0,-0.4
7.42,1.01,0.0,0.0,-2.0,-0.4
7.43,1.01,0.0,0.0,-2.0,-0.4
7.44,1.01,0.0,0.0,-2.0,-0.4
7.45,1.01,0.0,0.0,-2.0,-0.4
7.46,1.01,0.0,0.0,-2.0,-0.4
7.47,1.01,0.0,0.0,-2.0,-0.4
7.48,1.01,0.0,0.0,-2.0,-0.4
7.49,1.01,0.0,0.0,-2.0,-0.4
7.5,1.01,0.0,0.0,-2.0,-0.4
7.51,1.01,0.0,0.0,-2.0,-0.4
7.52,1.01,0.0,0.0,-2.0,-0.4
7.53,1.01,0.0,0.0,-2.0,-0.4
7.54,1.01,0.0,0.0,-2.0,-0.4
7.55,1.01,0.0,0.0,-2.0,-0.4
7.56,1.01,0.0,0.0,-2.0,-0.4
7.57,1.01,0.0,0.0,-2.0,-0.4
7.58,1.01,0.0,0.0,-2.0,-0.4
7.59,1.0,0.0,0.0,-2.0,-0.4
7.6,1.0,0.0,0.0,-2.0,-0.4
7.61,1.0,0.0,0.0,-2.0,-0.4
7.62,1.0,0.0,0.0,-2.0,-0.4
7.63,1.0,0.0,0.0,-2.0,-0.4
7.64,1.0,0.0,0.0,-2.0,-0.4
7.65,1.0,0.0,0.0,-2.0,-0.4
7.66,1.0,0.0,0.0,-2.0,-0.4
7.67,1.0,0.0,0.0,-2.0,-0.4
7.68,1.0,0.25,0.0,-2.0,-0.4
7.69,1.0,0.5,0.0,-2.0,-0.4
7.7,1.0,0.75,0.0,-2.0,-0.4
7.71,1.0,1.0,0.0,-2.0,-0.4
7.72,1.0,1.25,0.0,-2.0,-0.4
7.73,1.0,1.5,0.0,-2.0,-0.4
7.74,1.0,1.75,0.0,-2.0,-0.4
7.75,1.0,2.0,0.0,-2.0,-0.4
7.76,1.0,2.25,0.0,-2.0,-0.4
7.77,1.0,2.5,0.0,-2.0,-0.4
7.78,1.0,2.75,0.0,-2.0,-0.4
7.79,1.0,3.0,0.0,-2.0,-0.4
7.8,1.0,3.25,0.0,-2.0,-0.4
7.81,1.0,3.5,0.0,-2.0,-0.4
7.82,1.0,3.75,0.0,-2.0,-0.4
7.83,1.0,4.0,0.0,-2.0,-0.4
7.84,1.0,4.25,0.0,-2.0,-0.4
7.85,1.0,4.5,0.0,-2.0,-0.4
7.86,1.0,4.75,0.0,-2.0,-0.4
7.87,1.0,5.0,0.0,-2.0,-0.4
7.88,1.0,4.62,0.0,-2.0,-0.4
7.89,1.0,4.23,0.0,-2.0,-0.4
7.9,1.0,3.85,0.0,-2.0,-0.4
7.91,1.0,3.46,0.0,-2.0,-0.4
7.92,1.0,3.08,0.0,-2.0,-0.4
7.93,1.0,2.69,0.0,-2.0,-0.4
7.94,1.0,2.31,0.0,-2.0,-0.4
7.95,1.0,1.92,0.0,-2.0,-0.4
7.96,1.0,1.54,0.0,-2.0,-0.4
7.97,1.0,1.15,0.0,-2.0,-0.4
7.98,1.0,0.77,0.0,-2.0,-0.4
7.99,1.0,0.38,0.0,-2.0,-0.4
8.0,1.0,0.0,0.0,-2.0,-0.4
8.01,1.0,0.0,0.0,-2.0,-0.4
8.02,1.0,0.0,0.0,-2.0,-0.4
8.03,1.0,0.29,0.0,-2.0,-0.4
8.04,1.0,0.59,0.0,-2.0,-0.4
8.05,1.0,0.88,0.0,-2.0,-0.4
8.06,1.0,1.18,0.0,-2.0,-0.4
8.07,1.0,1.47,0.0,-2.0,-0.4
8.08,1.0,1.76,0.0,-2.0,-0.4
8.09,1.0,2.06,0.0,-2.0,-0.4
8.1,1.0,2.35,0.0,-2.0,-0.4
8.11,1.0,2.65,0.0,-2.0,-0.4
8.12,1.0,2.94,0.0,-2.0,-0.4
8.13,1.0,3.24,0.0,-2.0,-0.4
8.14,1.0,3.53,0.0,-2.0,-0.4
8.15,1.0,3.82,0.0,-2.0,-0.4
8.16,1.0,4.12,0.0,-2.0,-0.4
8.17,1.0,4.41,0.0,-2.0,-0.4
8.18,1.0,4.71,0.0,-2.0,-0.4
8.19,1.0,5.0,0.0,-2.0,-0.4
8.2,1.0,4.62,0.0,-2.0,-0.4
8.21,1.0,4.23,0.0,-2.0,-0.4
8.22,1.0,3.85,0.0,-2.0,-0.4
8.23,1.0,3.46,0.0,-2.0,-0.4
8.24,1.0,3.08,0.0,-2.0,-0.4
8.25,1.0,2.69,0.0,-2.0,-0.4
8.26,1.0,2.31,0.0,-2.0,-0.4
8.27,1.0,1.92,0.0,-2.0,-0.4
8.28,1.0,1.54,0.0,-2.0,-0.4
8.29,1.0,1.15,0.0,-2.0,-0.4
8.3,1.0,0.77,0.0,-2.0,-0.4
8.31,1.0,0.38,0.0,-2.0,-0.4
8.32,1.0,0.0,0.0,-2.0,-0.4
8.33,1.0,0.31,0.0,-2.0,-0.4
8.34,1.0,0.63,0.0,-2.0,-0.4
8.35,1.0,0.94,0.0,-2.0,-0.4
8.36,1.0,1.25,0.0,-2.0,-0.4
8.37,1.0,1.56,0.0,-2.0,-0.4
8.38,1.0,1.88,0.0,-2.0,-0.4
8.39,1.0,2.19,0.0,-2.0,-0.4
8.4,1.0,2.5,0.0,-2.0,-0.4
8.41,0.99,2.81,0.0,-2.0,-0.4
8.42,0.99,3.13,0.0,-2.0,-0.4
8.43,0.99,3.44,0.0,-2.0,-0.4
8.44,0.99,3.75,0.0,-2.0,-0.4
8.45,0.99,4.06,0.0,-2.0,-0.4
8.46,0.99,4.38,0.0,-2.0,-0.4
8.47,0.99,4.69,0.0,-2.0,-0.4
8.48,0.99,5.0,0.0,-2.0,-0.4
8.49,0.99,4.64,0.0,-2.0,-0.4
8.5,0.99,4.29,0.0,-2.0,-0.4
8.51,0.99,3.93,0.0,-2.0,-0.4
8.52,0.99,3.57,0.0,-2.0,-0.4
8.53,0.99,3.21,0.0,-2.0,-0.4
8.54,0.99,2.86,0.0,-2.0,-0.4
8.55,0.99,2.5,0.0,-2.0,-0.4
8.56,0.99,2.14,0.0,-2.0,-0.4
8.57,0.99,1.79,0.0,-2.0,-0.4
8.58,0.99,1.43,0.0,-2.0,-0.4
8.59,0.99,1.07,0.0,-2.0,-0.4
8.6,0.99,0.71,0.0,-2.0,-0.4
8.61,0.99,0.36,0.0,-2.0,-0.4
8.62,0.99,0.0,0.0,-2.0,-0.4
8.63,0.99,0.0,0.0,-2.0,-0.4
8.64,0.99,0.0,0.0,-2.0,-0.4
8.65,0.99,0.0,0.0,-2.0,-0.4
8.66,0.99,0.0,0.0,-2.0,-0.4
8.67,0.99,0.0,0.0,-2.0,-0.4
8.68,0.99,0.0,0.0,-2.0,-0.4
8.69,0.99,0.0,0.0,-2.0,-0.4
8.7,0.99,0.0,0.0,-2.0,-0.4
8.71,1.0,0.0,0.0,-2.0,-0.4
8.72,1.0,0.0,0.0,-2.0,-0.4
8.73,1.0,0.0,0.0,-2.0,-0.4
8.74,1.0,0.0,0.0,-2.0,-0.4
8.75,1.0,0.0,0.0,-2.0,-0.4
8.76,1.0,0.0,0.0,-2.0,-0.4
8.77,1.0,0.0,0.0,-2.0,-0.4
8.78,1.0,0.0,0.0,-2.0,-0.4
8.79,1.0,0.0,0.0,-2.0,-0.4
8.8,1.0,0.0,0.0,-2.0,-0.4
8.81,1.0,0.0,0.0,-2.0,-0.4
8.82,1.0,0.0,0.0,-2.0,-0.4
8.83,1.0,0.0,0.0,-2.0,-0.4
8.84,1.0,0.0,0.0,-2.0,-0.4
8.85,1.0,0.0,0.0,-2.0,-0.4
8.86,1.0,0.0,0.0,-2.0,-0.4
8.87,1.0,0.0,0.0,-2.0,-0.4
8.88,1.0,0.0,0.0,-2.0,-0.4
8.89,1.0,0.0,0.0,-2.0,-0.4
8.9,1.0,0.0,0.0,-2.0,-0.4
8.91,1.0,0.0,0.0,-2.0,-0.4
8.92,1.0,0.0,0.0,-2.0,-0.4
8.93,1.0,0.0,0.0,-2.0,-0.4
8.94,1.0,5.0,0.0,-2.0,-0.4
8.95,1.0,4.44,0.0,-2.0,-0.4
8.96,1.0,3.89,0.0,-2.0,-0.4
8.97,1.0,3.33,0.0,-2.0,-0.4
8.98,1.0,2.78,0.0,-2.0,-0.4
8.99,1.0,2.22,0.0,-2.0,-0.4
9.0,1.0,1.67,0.0,-2.0,-0.4
9.01,1.0,1.11,0.0,-2.0,-0.4
9.02,1.0,0.56,0.0,-2.0,-0.4
9.03,1.0,0.0,0.0,-2.0,-0.4
9.04,1.0,0.0,0.0,-2.0,-0.4
9.05,1.0,0.0,0.0,-2.0,-0.4
9.06,1.0,0.0,0.0,-2.0,-0.4
9.07,1.0,5.0,0.0,-2.0,-0.4
9.08,1.0,5.0,0.0,-2.0,-0.4
9.09,1.0,5.0,0.0,-2.0,-0.4
9.1,1.0,5.0,0.0,-2.0,-0.4
9.11,1.0,5.0,0.0,-2.0,-0.4
9.12,1.0,5.0,0.0,-2.0,-0.4
9.13,1.0,5.0,0.07,-2.0,-0.4
9.14,1.0,5.0,0.15,-2.0,-0.4
9.15,1.0,5.0,0.18,-2.0,-0.4
9.16,1.0,5.0,0.22,-2.0,-0.4
9.17,1.0,5.0,0.37,-2.0,-0.4
9.18,1.0,5.0,0.4,-2.0,-0.4
9.19,1.0,5.0,0.43,-2.0,-0.4
9.2,1.0,5.0,0.46,-2.0,-0.4
9.21,1.0,5.0,0.49,-2.0,-0.4
9.22,0.99,5.0,0.52,-2.0,-0.4
9.23,0.99,5.0,0.55,-2.0,-0.4
9.24,0.99,5.0,0.58,-2.0,-0.4
9.25,0.99,5.0,0.6,-2.0,-0.4
9.26,0.99,5.0,0.63,-2.0,-0.4
9.27,0.99,5.0,0.66,-2.0,-0.4
9.28,0.99,5.0,0.69,-2.0,-0.4
9.29,0.99,5.0,0.72,-2.0,-0.4
9.3,0.99,5.0,0.75,-2.0,-0.4
9.31,0.99,5.0,0.78,-2.0,-0.4
9.32,0.99,5.0,0.81,-1.96,-0.39
9.33,0.99,5.0,1.1,-1.92,-0.38
9.34,0.99,5.0,1.47,-1.88,-0.38
9.35,0.99,5.0,1.48,-1.84,-0.37
9.36,0.99,5.0,1.5,-1.8,-0.36
9.37,0.99,5.0,1.51,-1.76,-0.35
9.38,0.99,5.0,1.53,-1.72,-0.35
9.39,1.0,5.0,1.98,-1.68,-0.34
9.4,1.0,5.0,2.06,-1.64,-0.33
9.41,1.0,5.0,2.13,-1.6,-0.32
9.42,1.0,5.0,2.2,-1.56,-0.32
9.43,1.0,5.0,2.28,-1.52,-0.31
9.44,1.0,5.0,2.35,-1.48,-0.3
9.45,1.0,5.0,2.39,-1.44,-0.29
9.46,1.0,5.0,2.42,-1.4,-0.28
9.47,1.0,5.0,2.49,-1.36,-0.28
9.48,1.0,5.0,2.52,-1.32,-0.27
9.49,1.0,5.0,2.54,-1.28,-0.26
9.5,1.0,5.0,2.79,-1.24,-0.25
9.51,1.0,5.0,2.86,-1.2,-0.25
9.52,1.0,5.0,2.9,-1.16,-0.24
9.53,1.0,5.0,2.93,-1.12,-0.23
9.54,1.0,5.0,3.08,-1.08,-0.22
9.55,1.0,5.0,3.15,-1.04,-0.22
9.56,1.0,5.0,3.22,-1.0,-0.21
9.57,1.0,5.0,3.3,-1.0,-0.2
9.58,1.0,5.0,3.37,-1.0,-0.2
9.59,1.0,5.0,3.45,-1.0,-0.2
9.6,1.0,5.0,3.49,-1.0,-0.2
9.61,1.0,5.0,3.59,-1.0,-0.2
9.62,1.0,5.0,3.66,-1.0,-0.2
9.63,1.0,5.0,3.74,-1.0,-0.2
9.64,1.0,5.0,3.76,-1.0,-0.2
9.65,1.0,5.0,3.79,-1.0,-0.2
9.66,1.0,5.0,3.81,-1.0,-0.2
9.67,1.0,5.0,3.84,-1.0,-0.2
9.68,1.0,5.0,3.86,-1.0,-0.2
9.69,1.0,5.0,3.88,-1.0,-0.2
9.7,1.0,5.0,3.91,-1.0,-0.2
9.71,1.0,5.0,3.93,-1.0,-0.2
9.72,1.0,5.0,3.96,-1.0,-0.2
9.73,1.0,5.0,3.98,-1.0,-0.2
9.74,1.0,5.0,4.0,-1.0,-0.2
9.75,1.0,5.0,4.03,-1.0,-0.2
9.76,1.0,5.0,4.05,-1.0,-0.2
9.77,1.0,5.0,4.08,-1.0,-0.2
9.78,1.0,5.0,4.1,-1.0,-0.2
9.79,0.99,5.0,4.23,-1.0,-0.2
9.8,0.99,5.0,4.3,-1.0,-0.2
9.81,0.99,5.0,4.36,-1.0,-0.2
9.82,0.99,5.0,4.43,-1.0,-0.2
9.83,0.99,5.0,4.45,-1.0,-0.2
9.84,0.99,5.0,4.48,-1.0,-0.2
9.85,0.99,5.0,4.5,-1.0,-0.2
9.86,0.99,5.0,4.53,-1.0,-0.2
9.87,0.99,5.0,4.55,-1.0,-0.2
9.88,0.99,5.0,4.58,-1.0,-0.2
9.89,0.99,5.0,4.6,-1.0,-0.2
9.9,0.99,5.0,4.63,-1.0,-0.2
9.91,0.99,5.0,4.65,-1.0,-0.2
9.92,0.99,5.0,4.68,-1.0,-0.2
9.93,0.99,5.0,4.7,-1.0,-0.2
9.94,0.99,5.0,4.73,-1.0,-0.2
9.95,0.99,5.0,4.77,-1.0,-0.2
9.96,0.99,5.0,4.78,-1.0,-0.2
9.97,0.99,5.0,4.8,-1.0,-0.2
9.98,0.99,5.0,4.81,-1.0,-0.2
9.99,0.99,5.0,4.82,-1.0,-0.2
10.0,1.0,5.0,4.84,-1.0,-0.2
10.01,1.0,5.0,4.85,-1.0,-0.2
10.02,1.0,5.0,4.86,-1.0,-0.2
10.03,1.0,5.0,4.87,-1.0,-0.2
10.04,1.0,5.0,4.89,-1.0,-0.2
10.05,1.0,5.0,4.9,-1.0,-0.2
10.06,1.0,5.0,4.91,-1.0,-0.2
10.07,1.0,5.0,4.93,-1.0,-0.2
10.08,1.0,5.0,4.94,-1.0,-0.2
10.09,1.0,5.0,4.94,-1.0,-0.2
10.1,1.01,5.0,4.95,-1.0,-0.2
10.11,1.01,5.0,4.96,-1.0,-0.2
10.12,1.01,5.0,4.96,-1.0,-0.2
10.13,1.01,5.0,4.97,-1.0,-0.2
10.14,1.01,5.0,4.97,-1.0,-0.2
10.15,1.01,5.0,4.98,-1.0,-0.2
10.16,1.01,5.0,4.98,-1.0,-0.2
10.17,1.01,5.0,4.99,-1.0,-0.2
10.18,1.01,5.0,4.99,-1.0,-0.2
10.19,1.01,5.0,5.0,-1.0,-0.2
10.2,1.01,5.0,5.0,-1.0,-0.2
10.21,1.01,5.0,5.0,-0.97,-0.19
10.22,1.02,5.0,5.0,-0.94,-0.19
10.23,1.02,5.0,5.0,-0.92,-0.18
10.24,1.02,5.0,5.01,-0.89,-0.18
10.25,1.02,5.0,5.01,-0.86,-0.17
10.26,1.02,5.0,5.01,-0.83,-0.17
10.27,1.02,5.0,5.01,-0.81,-0.16
10.28,1.02,5.0,5.01,-0.78,-0.16
10.29,1.02,5.0,5.01,-0.75,-0.15
10.3,1.02,5.0,5.01,-0.72,-0.14
10.31,1.02,5.0,5.02,-0.69,-0.14
10.32,1.02,5.0,5.02,-0.67,-0.13
10.33,1.02,5.0,5.02,-0.64,-0.13
10.34,1.02,5.0,5.02,-0.61,-0.12
10.35,1.02,5.0,5.03,-0.58,-0.12
10.36,1.02,5.0,5.03,-0.56,-0.11
10.37,1.02,5.0,5.03,-0.53,-0.11
10.38,1.02,5.0,5.03,-0.5,-0.1
10.39,1.02,5.0,5.03,-0.47,-0.09
10.4,1.02,5.0,5.03,-0.44,-0.09
10.41,1.02,5.0,5.03,-0.42,-0.08
10.42,1.02,5.0,5.03,-0.39,-0.08
10.43,1.02,5.0,5.03,-0.36,-0.07
10.44,1.02,5.0,5.03,-0.33,-0.07
10.45,1.02,5.0,5.03,-0.31,-0.06
10.46,1.02,5.0,5.03,-0.28,-0.06
10.47,1.02,5.0,5.03,-0.25,-0.05
10.48,1.02,5.0,5.03,-0.22,-0.04
10.49,1.02,5.0,5.03,-0.19,-0.04
10.5,1.02,5.0,5.03,-0.17,-0.03
10.51,1.02,5.0,5.03,-0.14,-0.03
10.52,1.02,5.0,5.03,-0.11,-0.02
10.53,1.02,5.0,5.03,-0.08,-0.02
10.54,1.02,5.0,5.03,-0.06,-0.01
10.55,1.02,5.0,5.03,-0.03,-0.01
10.56,1.02,5.0,5.03,0.0,0.0
10.57,1.02,5.0,5.03,0.0,0.0
10.58,1.02,5.0,5.03,0.0,0.0
10.59,1.02,5.0,5.03,0.0,0.0
10.6,1.02,5.0,5.03,0.0,0.0
10.61,1.02,5.0,5.03,0.0,0.0
10.62,1.02,5.0,5.03,0.0,0.0
10.63,1.02,5.0,5.03,0.0,0.0
10.64,1.02,5.0,5.03,0.0,0.0
10.65,1.02,5.0,5.03,0.0,0.0
10.66,1.02,5.0,5.03,0.0,0.0
10.67,1.02,5.0,5.03,0.0,0.0
10.68,1.02,5.0,5.03,0.0,0.0
10.69,1.02,5.0,5.03,0.0,0.0
10.7,1.02,5.0,5.03,0.0,0.0
10.71,1.02,5.0,5.03,0.0,0.0
10.72,1.02,5.0,5.03,0.0,0.0
10.73,1.03,5.0,5.03,0.0,0.0
10.74,1.03,5.0,5.03,0.0,0.0
